OrderID,Customer_Age,Membership_Years,Items_In_Cart,Discount_Pct,Delivery_Distance_KM,Product_Category,Payment_Method,Is_Premium_Member,Season,Day_Of_Week,Transaction_Amount
ORD300190,33.0,8.1,13,35.4,0.0,Clothing,credit card,no,Winter,Thu,119.63
ORD300740,47.0,12.0,9,18.5,13.0,Electronics,upi,yes,Spring,Thu,432.17
ORD302015,40.0,4.1,10,22.0,3.8,Books,upi,no,Spring,Mon,34.54
ORD302543,50.0,3.3,14,14.9,10.1,Home & Kitchen,credit card,no,Summer,Tue,180.18
ORD303223,48.0,10.6,6,32.2,10.055118434603502,Sports,debit card,yes,Monsoon,Thu,119.64
ORD304456,54.0,5.9,3,32.6,4.9,Beauty,wallet,yes,Spring,Fri,78.92
ORD303373,32.0,9.6,1,9.9,10.055118434603502,Electronics,credit card,no,Winter,Tue,246.12
ORD301206,43.26208443809912,4.5,1,24.5,4.9,Home & Kitchen,upi,no,Winter,Thu,91.4
ORD304968,45.0,1.7,1,12.3,14.1,Sports,credit card,no,Summer,Sat,85.65
ORD302161,64.0,0.6,6,38.3,7.0,Toys,wallet,no,Monsoon,Mon,31.24
ORD302747,20.0,8.1,14,6.6,11.4,Clothing,upi,no,Monsoon,Sun,129.34
ORD303421,36.0,11.7,13,18.1,2.1,Sports,credit card,no,Summer,Mon,136.8
ORD300486,63.0,9.1,13,30.4,39.2,Electronics,wallet,yes,Winter,Mon,431.08
ORD303692,52.0,3.5,11,0.5,16.6,Electronics,credit card,yes,Winter,Sun,512.4
ORD303546,26.0,11.2,7,21.7,7.5,Sports,upi,no,Spring,Fri,133.79
ORD304031,36.0,6.9,14,35.5,0.1,Beauty,debit card,no,Winter,Wed,80.59
ORD301837,28.0,4.6,1,15.6,30.1,Home & Kitchen,credit card,yes,Monsoon,Wed,92.94
ORD304899,22.0,7.0,8,35.2,17.2,Home & Kitchen,debit card,yes,Summer,Mon,132.92
ORD302297,59.0,11.2,7,17.2,0.5,Books,upi,no,Spring,Thu,60.71
ORD301286,55.0,11.1,6,34.2,1.7,Beauty,credit card,no,Spring,Tue,85.32
ORD300208,66.0,8.7,5,24.0,5.9,Home & Kitchen,wallet,yes,Spring,Fri,113.19
ORD301526,39.0,4.9,9,33.0,32.2,Clothing,credit card,yes,Spring,Wed,103.64
ORD303215,43.0,6.4,11,37.9,0.4,Electronics,wallet,no,Monsoon,Wed,335.42
ORD304508,28.0,6.4,1,13.7,14.7,Clothing,wallet,no,Winter,Tue,32.33
ORD304116,26.0,6.2,8,5.2,12.5,Beauty,upi,no,Summer,Mon,67.31
ORD300150,48.0,2.1,7,2.5,1.7,Clothing,credit card,no,Monsoon,Mon,87.04
ORD303872,30.0,8.8,8,16.8,15.8,Beauty,debit card,yes,Spring,Wed,53.55
ORD302857,24.0,2.4,3,12.4,7.5,Books,credit card,no,Summer,Fri,5.0
ORD302892,36.0,5.9,12,0.7,10.055118434603502,Beauty,upi,no,Winter,Tue,98.57
ORD302270,59.0,11.0,11,6.0,1.0,Beauty,credit card,yes,Summer,Sat,107.78
ORD303816,18.0,0.1,1,32.1,3.2,Beauty,credit card,yes,Monsoon,Mon,32.62
ORD304664,30.0,2.9,3,25.0,1.4,Beauty,credit card,no,Summer,Wed,47.32
ORD303387,62.0,1.5,1,34.9,1.4,Clothing,debit card,no,Spring,Tue,38.11
ORD301533,56.0,4.3,12,32.2,43.2,Clothing,upi,yes,Summer,Fri,80.65
ORD304154,46.0,6.7,4,23.6,2.9,Electronics,debit card,no,Summer,Tue,289.94
ORD301122,22.0,10.0,2,33.4,5.8,Electronics,credit card,yes,Spring,Tue,225.41
ORD301235,49.0,11.5,4,38.1,7.8,Toys,credit card,no,Summer,Tue,21.49
ORD302540,26.0,3.6,4,10.1,4.7,Electronics,credit card,yes,Winter,Fri,351.05
ORD301218,34.0,9.1,7,11.5,1.3,Beauty,credit card,no,Monsoon,Mon,73.98
ORD303523,38.0,1.9,6,6.9,27.7,Books,wallet,yes,Winter,Sun,43.18
ORD303959,55.0,11.3,13,7.3,10.8,Home & Kitchen,credit card,no,Winter,Mon,203.22
ORD302607,28.0,11.5,11,16.5,3.4,Toys,debit card,no,Summer,Mon,51.99
ORD302172,34.0,5.6,2,1.9,9.0,Clothing,credit card,yes,Winter,Fri,95.93
ORD304281,58.0,11.3,5,13.9,6.2,Sports,credit card,no,Monsoon,Sat,120.87
ORD303532,58.0,5.7,2,36.8,1.8,Home & Kitchen,credit card,no,Monsoon,Sat,62.76
ORD304331,55.0,9.9,9,17.3,4.2,Clothing,wallet,no,Monsoon,Tue,121.01
ORD304808,38.0,4.2,12,30.9,3.6,Home & Kitchen,credit card,no,Spring,Mon,114.47
ORD301281,56.0,8.9,10,15.8,2.4,Beauty,credit card,yes,Monsoon,Tue,124.12
ORD301921,30.0,5.1,1,2.8,46.3,Toys,wallet,no,Monsoon,Sat,16.8
ORD304728,38.0,3.6,6,1.1,10.2,Home & Kitchen,debit card,yes,Monsoon,Mon,191.72
ORD304871,68.0,6.8,6,22.7,7.0,Books,credit card,yes,Monsoon,Thu,71.14
ORD303987,69.0,1.4,10,17.9,8.9,Electronics,wallet,no,Winter,Tue,411.92
ORD303462,43.0,1.6,10,31.9,0.5,Home & Kitchen,debit card,yes,Spring,Tue,122.52
ORD300420,53.0,9.0,1,26.6,6.2,Clothing,credit card,no,Monsoon,Sat,91.38
ORD300761,52.0,1.7,12,32.3,20.6,Sports,credit card,no,Winter,Sat,92.8
ORD304022,28.0,4.4,13,19.0,11.6,Sports,wallet,no,Spring,Fri,134.89
ORD301391,20.0,0.8,4,33.8,21.6,Beauty,upi,no,Monsoon,Tue,5.0
ORD302242,55.0,9.3,2,25.1,20.0,Beauty,upi,no,Monsoon,Fri,58.62
ORD303017,33.0,11.6,4,33.3,24.2,Books,credit card,no,Summer,Fri,72.96
ORD300340,53.0,4.5,13,8.7,6.0,Home & Kitchen,upi,no,Spring,Mon,190.13
ORD301591,50.0,10.8,10,9.2,0.4,Home & Kitchen,credit card,no,Spring,Sun,162.49
ORD304663,53.0,9.3,13,26.2,18.3,Sports,upi,no,Monsoon,Wed,121.67
ORD303862,27.0,6.7,3,7.2,13.6,Clothing,upi,no,Spring,Mon,47.59
ORD300884,59.0,3.5,7,9.4,10.055118434603502,Home & Kitchen,credit card,no,Summer,Fri,99.54
ORD302222,51.0,5.9,12,3.9,3.6,Electronics,wallet,yes,Summer,Fri,540.3
ORD304585,37.0,8.1,14,32.3,0.0,Clothing,upi,no,Monsoon,Sat,88.14
ORD302091,46.0,11.9,7,28.3,12.8,Beauty,debit card,no,Winter,Sat,115.57
ORD300392,33.0,0.9,4,17.0,3.2,Beauty,debit card,yes,Winter,Sun,56.13
ORD303273,63.0,4.7,3,25.1,1.5,Clothing,credit card,no,Winter,Fri,57.81
ORD300564,43.26208443809912,8.8,14,18.4,0.2,Home & Kitchen,wallet,yes,Winter,Fri,228.18
ORD303732,52.0,3.2,13,26.5,11.7,Electronics,upi,yes,Spring,Sat,429.36
ORD302643,20.0,10.1,13,13.4,17.6,Clothing,upi,no,Monsoon,Tue,142.17
ORD300098,41.0,8.4,11,18.4,2.9,Beauty,wallet,no,Winter,Sat,106.95
ORD300890,59.0,3.0,3,13.8,5.4,Toys,upi,no,Monsoon,Tue,21.21
ORD302079,65.0,3.9,14,19.9,3.1,Beauty,upi,yes,Spring,Tue,139.78
ORD301039,54.0,11.6,11,25.6,4.8,Toys,credit card,no,Monsoon,Tue,109.34
ORD303380,68.0,9.0,5,10.6,9.0,Clothing,wallet,yes,Summer,Sun,119.24
ORD304683,66.0,7.3,2,5.4,10.8,Beauty,debit card,no,Summer,Sun,46.77
ORD304619,21.0,11.7,5,40.0,2.7,Toys,credit card,yes,Spring,Sun,75.75
ORD303177,32.0,2.4,4,7.0,6.1,Books,upi,no,Winter,Sat,25.35
ORD301062,29.0,4.5,7,6.4,20.7,Clothing,credit card,yes,Monsoon,Tue,90.57
ORD301506,53.0,0.1,4,16.8,1.0,Clothing,credit card,no,Monsoon,Fri,38.61
ORD302441,39.0,7.9,11,23.7,6.6,Clothing,debit card,yes,Summer,Sat,148.31
ORD303707,24.0,2.4,3,32.3,4.3,Clothing,upi,no,Winter,Mon,6.62
ORD302921,38.0,10.8,12,30.9,7.8,Home & Kitchen,wallet,yes,Monsoon,Sun,184.85
ORD300670,51.0,9.0,10,22.5,0.2,Clothing,credit card,no,Summer,Wed,78.76
ORD300713,59.0,8.1,3,36.8,28.8,Beauty,debit card,yes,Monsoon,Mon,41.78
ORD304988,27.0,10.4,8,22.0,10.9,Home & Kitchen,debit card,no,Winter,Mon,131.88
ORD304081,28.0,1.8,4,24.7,2.4,Books,credit card,yes,Monsoon,Tue,40.94
ORD303654,51.0,11.2,8,36.0,10.055118434603502,Electronics,credit card,yes,Winter,Wed,318.35
ORD300416,58.0,9.7,5,27.0,2.1,Electronics,wallet,yes,Monsoon,Wed,297.29
ORD301984,41.0,9.4,5,10.2,11.9,Clothing,debit card,no,Winter,Mon,60.33
ORD304711,42.0,2.0,11,20.299269776876265,0.6,Clothing,upi,yes,Winter,Thu,113.42
ORD302346,68.0,9.9,9,6.8,8.5,Clothing,upi,no,Summer,Thu,93.68
ORD301244,56.0,5.4,3,13.5,8.6,Electronics,wallet,no,Winter,Sun,285.27
ORD302090,19.0,5.933483606557377,6,21.3,8.6,Beauty,debit card,yes,Summer,Tue,68.58
ORD302855,61.0,11.4,7,17.4,11.6,Toys,upi,yes,Winter,Sat,98.91
ORD302128,61.0,4.5,12,33.0,0.4,Clothing,debit card,yes,Winter,Fri,69.88
ORD301583,32.0,11.5,11,32.5,25.0,Clothing,credit card,no,Winter,Tue,73.09
ORD304621,24.0,5.2,3,7.8,7.5,Electronics,debit card,no,Monsoon,Sun,276.68
ORD303150,39.0,11.9,3,9.4,2.5,Electronics,upi,no,Summer,Mon,299.3
ORD301731,43.26208443809912,3.4,3,26.3,3.2,Clothing,upi,no,Spring,Mon,45.7
ORD304445,31.0,11.1,11,27.4,1.0,Toys,wallet,no,Spring,Wed,97.3
ORD302646,18.0,5.6,12,35.0,24.2,Electronics,credit card,no,Winter,Sat,356.43
ORD303419,62.0,6.8,4,15.1,1.8,Home & Kitchen,debit card,no,Monsoon,Sat,86.85
ORD300572,38.0,5.7,9,32.8,23.7,Clothing,credit card,no,Winter,Wed,63.31
ORD304780,65.0,10.5,1,8.1,32.1,Clothing,credit card,no,Summer,Tue,46.94
ORD300734,56.0,7.5,1,5.3,0.8,Sports,upi,yes,Monsoon,Tue,120.78
ORD303201,57.0,7.8,4,21.4,3.2,Beauty,credit card,no,Monsoon,Thu,65.94
ORD301726,31.0,4.9,7,5.3,19.5,Electronics,credit card,yes,Winter,Thu,4916.16
ORD303647,25.0,4.0,11,21.2,1.4,Electronics,debit card,no,Winter,Mon,413.75
ORD302584,45.0,5.9,7,9.9,7.9,Electronics,upi,no,Monsoon,Thu,377.91
ORD304737,50.0,5.2,9,15.4,1.1,Electronics,upi,no,Spring,Fri,391.56
ORD303974,69.0,10.2,4,12.4,10.5,Electronics,wallet,yes,Monsoon,Sat,348.16
ORD300400,64.0,10.8,9,23.5,28.9,Electronics,credit card,yes,Spring,Sun,396.51
ORD303148,22.0,6.1,11,4.2,10.055118434603502,Books,credit card,no,Winter,Wed,60.51
ORD303929,39.0,2.4,9,5.3,10.055118434603502,Home & Kitchen,credit card,no,Summer,Mon,155.23
ORD301114,43.26208443809912,2.6,1,10.3,29.6,Sports,debit card,yes,Monsoon,Sun,97.71
ORD300398,54.0,8.2,2,12.9,8.0,Home & Kitchen,credit card,no,Winter,Sun,128.33
ORD304007,50.0,1.7,10,21.4,6.5,Beauty,credit card,no,Summer,Wed,72.83
ORD302655,51.0,1.5,8,0.3,10.5,Electronics,credit card,yes,Monsoon,Thu,462.35
ORD304502,44.0,3.4,8,0.5,5.1,Beauty,credit card,yes,Winter,Tue,101.39
ORD301748,19.0,0.5,3,10.2,1.7,Home & Kitchen,wallet,yes,Spring,Wed,150.45
ORD300993,45.0,5.933483606557377,10,15.3,2.2,Electronics,credit card,yes,Monsoon,Sun,439.03
ORD303415,46.0,3.5,7,31.6,4.7,Books,credit card,no,Winter,Mon,38.95
ORD300814,69.0,5.5,11,9.7,4.6,Beauty,credit card,no,Summer,Sun,122.52
ORD300019,18.0,1.7,4,5.6,0.4,Electronics,credit card,no,Spring,Fri,307.48
ORD304760,68.0,4.6,10,39.1,13.6,Clothing,wallet,no,Winter,Fri,80.67
ORD304775,35.0,3.0,5,6.9,13.3,Sports,upi,yes,Winter,Thu,112.94
ORD300891,63.0,2.8,10,9.6,5.8,Clothing,debit card,yes,Summer,Thu,78.43
ORD300648,25.0,1.6,5,20.4,1.2,Home & Kitchen,debit card,no,Summer,Sun,75.98
ORD304300,22.0,0.9,13,27.0,0.2,Clothing,wallet,yes,Spring,Sun,86.34
ORD302287,51.0,3.7,1,18.1,5.2,Electronics,credit card,no,Winter,Wed,196.63
ORD304880,28.0,7.8,1,39.6,0.6,Home & Kitchen,upi,no,Spring,Sat,52.31
ORD301035,65.0,5.2,11,32.9,10.5,Sports,credit card,yes,Summer,Mon,124.07
ORD302397,35.0,3.8,3,32.7,10.055118434603502,Toys,upi,no,Summer,Thu,18.29
ORD300219,42.0,7.5,5,32.5,3.2,Electronics,credit card,yes,Spring,Tue,266.38
ORD301167,23.0,5.2,6,33.8,2.1,Home & Kitchen,credit card,yes,Monsoon,Wed,86.68
ORD300280,39.0,2.5,10,18.3,9.0,Beauty,debit card,no,Winter,Sun,64.07
ORD301489,55.0,2.2,14,36.2,0.7,Home & Kitchen,credit card,no,Summer,Sun,151.02
ORD300133,28.0,1.3,14,5.9,2.9,Beauty,debit card,yes,Monsoon,Wed,96.91
ORD304188,66.0,8.4,1,17.3,14.2,Sports,wallet,yes,Summer,Mon,95.36
ORD303075,24.0,8.5,6,33.6,0.5,Home & Kitchen,credit card,yes,Summer,Mon,143.12
ORD304522,64.0,9.7,13,3.5,1.0,Beauty,wallet,yes,Summer,Thu,120.21
ORD303686,35.0,1.5,10,5.3,28.3,Electronics,wallet,no,Monsoon,Wed,476.35
ORD301686,30.0,10.1,4,4.3,1.7,Electronics,debit card,yes,Spring,Mon,355.63
ORD304785,31.0,8.2,4,39.8,17.8,Clothing,upi,no,Spring,Sun,61.93
ORD304528,38.0,3.1,8,6.5,1.6,Electronics,credit card,no,Winter,Sun,419.97
ORD303674,68.0,2.4,10,39.1,8.3,Sports,upi,no,Winter,Fri,70.39
ORD303858,45.0,7.3,13,11.3,26.9,Electronics,debit card,no,Winter,Mon,551.77
ORD304369,20.0,4.1,7,12.6,18.4,Sports,debit card,no,Spring,Sat,118.71
ORD300000,19.0,9.0,6,13.1,0.3,Clothing,credit card,no,Spring,Wed,78.11
ORD302304,37.0,0.2,9,13.9,28.3,Electronics,credit card,no,Winter,Sun,409.5
ORD301252,40.0,3.0,6,20.299269776876265,2.5,Clothing,upi,no,Winter,Mon,36.51
ORD303554,21.0,7.2,1,13.2,3.6,Clothing,credit card,yes,Winter,Fri,72.04
ORD300600,42.0,8.4,8,16.5,2.2,Electronics,credit card,no,Summer,Tue,394.19
ORD300701,60.0,5.9,5,28.2,16.7,Sports,credit card,no,Summer,Thu,90.62
ORD302558,61.0,1.8,12,28.5,10.055118434603502,Clothing,wallet,no,Summer,Sat,57.01
ORD304094,33.0,6.0,7,27.4,10.055118434603502,Toys,wallet,no,Monsoon,Fri,30.66
ORD303699,68.0,11.3,9,29.2,0.8,Electronics,credit card,no,Spring,Thu,345.47
ORD303992,50.0,4.3,2,4.6,28.8,Clothing,credit card,no,Winter,Tue,49.1
ORD301610,33.0,8.9,5,24.0,12.8,Clothing,debit card,no,Summer,Sun,65.6
ORD301242,21.0,7.6,10,11.8,4.1,Beauty,debit card,no,Monsoon,Sat,54.18
ORD302158,50.0,11.1,1,13.0,14.9,Home & Kitchen,upi,no,Spring,Wed,88.09
ORD304545,30.0,7.7,8,7.0,3.6,Toys,upi,no,Spring,Wed,99.28
ORD300854,33.0,0.5,1,3.7,6.0,Clothing,credit card,yes,Spring,Sat,85.46
ORD300487,29.0,5.4,12,14.4,21.0,Sports,credit card,no,Winter,Wed,165.18
ORD302455,61.0,9.6,8,37.1,29.2,Home & Kitchen,credit card,yes,Spring,Sat,130.38
ORD303470,26.0,3.0,10,1.6,12.6,Home & Kitchen,credit card,yes,Monsoon,Sun,198.35
ORD301675,56.0,6.5,4,18.4,5.7,Home & Kitchen,wallet,yes,Summer,Thu,107.55
ORD302739,51.0,8.9,5,32.3,12.4,Toys,wallet,yes,Spring,Tue,23.0
ORD303123,34.0,3.9,11,37.6,1.4,Electronics,debit card,yes,Winter,Thu,335.81
ORD303803,22.0,10.6,1,32.0,14.4,Electronics,credit card,yes,Spring,Wed,190.51
ORD303664,51.0,9.0,1,0.6,2.6,Electronics,upi,no,Summer,Wed,254.66
ORD303676,48.0,5.2,1,33.5,4.1,Beauty,debit card,no,Summer,Sun,38.65
ORD304731,35.0,9.1,12,8.1,55.6,Books,wallet,no,Spring,Sat,60.86
ORD304424,52.0,5.933483606557377,11,7.3,31.0,Books,upi,no,Summer,Wed,69.79
ORD302012,26.0,0.9,9,38.8,0.3,Home & Kitchen,debit card,no,Spring,Thu,118.69
ORD300413,47.0,6.2,11,8.6,7.4,Toys,credit card,no,Summer,Sun,78.02
ORD304853,57.0,5.7,3,12.3,4.6,Toys,credit card,yes,Summer,Mon,51.4
ORD302114,55.0,0.1,2,2.2,6.1,Clothing,credit card,yes,Summer,Sat,1002.72
ORD302094,37.0,6.5,3,20.8,1.0,Toys,debit card,no,Monsoon,Wed,51.11
ORD303466,43.0,7.9,10,1.7,5.5,Home & Kitchen,credit card,no,Summer,Fri,192.92
ORD301188,67.0,7.8,4,10.3,6.2,Toys,wallet,no,Spring,Fri,53.55
ORD301082,69.0,6.8,14,26.3,3.6,Sports,upi,no,Monsoon,Thu,152.07
ORD302462,57.0,0.8,14,19.2,17.6,Electronics,debit card,yes,Summer,Mon,476.66
ORD304423,61.0,0.3,6,19.0,14.5,Clothing,wallet,no,Summer,Tue,63.1
ORD301979,28.0,9.6,12,34.3,10.5,Home & Kitchen,upi,no,Spring,Sun,180.35
ORD300036,43.26208443809912,10.7,2,39.5,13.6,Beauty,debit card,yes,Winter,Sun,82.72
ORD303381,40.0,3.3,6,20.299269776876265,3.1,Books,debit card,no,Winter,Wed,32.78
ORD300589,30.0,5.4,6,17.2,11.2,Toys,debit card,no,Summer,Tue,83.56
ORD303898,41.0,11.6,2,30.2,6.4,Beauty,wallet,yes,Monsoon,Thu,70.61
ORD304355,60.0,9.9,6,34.3,2.4,Beauty,credit card,no,Monsoon,Thu,77.03
ORD303648,36.0,3.1,11,26.7,25.7,Books,debit card,no,Summer,Sat,44.75
ORD300658,29.0,8.7,8,9.6,12.8,Clothing,upi,no,Winter,Tue,95.34
ORD303967,53.0,5.3,13,1.7,26.9,Books,debit card,no,Winter,Wed,37.96
ORD300020,30.0,6.6,1,23.2,7.5,Clothing,upi,no,Spring,Sat,52.38
ORD301283,40.0,3.1,10,5.2,7.5,Toys,debit card,yes,Winter,Sat,83.99
ORD304196,59.0,4.7,13,32.0,0.9,Clothing,wallet,no,Spring,Sun,118.24
ORD302315,26.0,5.933483606557377,13,28.9,11.3,Clothing,debit card,no,Winter,Thu,72.38
ORD302153,24.0,0.7,4,15.2,0.8,Toys,credit card,no,Monsoon,Thu,27.68
ORD300540,35.0,1.6,6,18.7,13.7,Toys,wallet,yes,Winter,Mon,68.26
ORD302749,61.0,9.4,14,38.3,4.9,Books,upi,yes,Spring,Thu,62.02
ORD304649,27.0,9.3,12,21.9,6.8,Books,credit card,yes,Winter,Sun,64.79
ORD303839,65.0,4.2,3,38.0,1.2,Sports,upi,yes,Monsoon,Mon,76.73
ORD302281,23.0,3.6,7,25.7,11.2,Home & Kitchen,credit card,no,Winter,Tue,106.23
ORD302674,28.0,10.9,8,20.299269776876265,7.7,Books,debit card,no,Spring,Mon,29.46
ORD300580,53.0,4.1,2,11.5,2.6,Electronics,upi,yes,Monsoon,Tue,268.6
ORD301335,31.0,6.5,7,25.1,2.9,Electronics,debit card,no,Spring,Thu,336.23
ORD304299,65.0,6.4,14,6.3,4.5,Electronics,upi,no,Monsoon,Thu,555.39
ORD304879,67.0,7.4,10,13.6,10.1,Books,wallet,no,Winter,Sat,51.78
ORD300479,53.0,1.6,9,1.3,13.6,Home & Kitchen,credit card,no,Winter,Wed,134.42
ORD302735,53.0,7.4,6,30.4,6.5,Electronics,upi,no,Monsoon,Sat,318.52
ORD301857,49.0,0.4,2,3.9,7.8,Clothing,debit card,no,Monsoon,Tue,60.23
ORD300063,27.0,10.1,4,25.5,2.3,Toys,debit card,yes,Spring,Mon,82.84
ORD303649,20.0,9.7,12,6.1,0.4,Clothing,credit card,no,Spring,Sat,113.3
ORD302753,22.0,4.7,5,29.3,7.3,Electronics,credit card,no,Winter,Wed,248.69
ORD303924,55.0,10.6,4,7.9,3.2,Electronics,credit card,yes,Monsoon,Tue,316.39
ORD301901,62.0,9.9,14,28.2,24.9,Electronics,credit card,yes,Spring,Sun,482.4
ORD301121,69.0,7.0,8,31.7,20.6,Clothing,debit card,yes,Summer,Sun,77.47
ORD300259,65.0,10.3,2,9.6,13.1,Home & Kitchen,credit card,yes,Summer,Mon,127.6
ORD300705,67.0,1.2,1,10.1,2.8,Home & Kitchen,debit card,yes,Winter,Sun,100.63
ORD302825,67.0,3.9,2,11.4,12.0,Toys,upi,no,Winter,Tue,5.0
ORD300439,61.0,5.5,7,37.5,5.6,Beauty,debit card,no,Winter,Tue,47.94
ORD304388,20.0,1.8,5,39.8,3.1,Clothing,upi,yes,Spring,Mon,74.86
ORD301858,46.0,1.6,4,22.9,6.7,Beauty,upi,no,Winter,Sun,50.14
ORD302845,42.0,11.7,3,4.1,10.4,Electronics,debit card,yes,Summer,Sat,333.49
ORD300924,43.0,3.2,4,9.1,0.7,Books,wallet,no,Monsoon,Fri,54.94
ORD304816,23.0,2.2,3,18.0,3.4,Clothing,credit card,yes,Winter,Fri,57.34
ORD301543,25.0,11.1,7,25.9,2.5,Home & Kitchen,credit card,no,Monsoon,Sun,129.88
ORD301962,60.0,3.6,9,38.3,35.0,Books,debit card,yes,Winter,Sun,44.02
ORD301134,56.0,0.6,4,13.3,1.7,Clothing,wallet,no,Winter,Mon,38.37
ORD301108,31.0,0.7,7,22.4,4.2,Home & Kitchen,debit card,yes,Summer,Thu,128.0
ORD301682,24.0,5.933483606557377,5,28.8,1.8,Clothing,upi,no,Spring,Sat,47.64
ORD302688,23.0,5.9,6,7.6,0.1,Beauty,upi,yes,Monsoon,Thu,96.23
ORD302817,37.0,3.9,1,20.1,10.5,Beauty,wallet,no,Spring,Sat,70.0
ORD303151,44.0,0.6,9,8.7,2.1,Sports,wallet,no,Summer,Tue,127.67
ORD300587,37.0,3.7,7,8.5,3.1,Clothing,upi,no,Winter,Mon,44.32
ORD302862,67.0,0.4,9,12.5,8.7,Beauty,wallet,yes,Spring,Fri,84.61
ORD301085,48.0,9.1,8,22.2,10.0,Home & Kitchen,upi,no,Summer,Tue,128.25
ORD302984,48.0,2.0,1,8.1,11.1,Toys,upi,no,Spring,Wed,5.0
ORD302746,36.0,0.7,6,31.1,12.1,Clothing,credit card,yes,Spring,Wed,94.13
ORD302145,68.0,11.9,7,33.8,18.1,Clothing,debit card,no,Winter,Wed,82.51
ORD304769,43.26208443809912,5.0,8,1.7,21.8,Beauty,wallet,yes,Spring,Thu,105.66
ORD301961,46.0,4.2,11,12.0,17.5,Beauty,upi,no,Spring,Mon,91.45
ORD300637,65.0,11.3,4,5.5,6.5,Electronics,upi,no,Winter,Sat,310.29
ORD304566,48.0,6.3,1,18.0,2.9,Toys,debit card,yes,Summer,Fri,102.13
ORD300332,57.0,11.5,1,16.1,21.5,Electronics,credit card,no,Monsoon,Thu,208.92
ORD302799,54.0,1.9,1,5.1,14.6,Home & Kitchen,credit card,no,Summer,Tue,83.27
ORD302923,47.0,3.2,3,34.9,5.7,Books,credit card,no,Spring,Wed,36.53
ORD304305,39.0,3.0,8,28.3,15.7,Books,debit card,no,Winter,Sat,32.56
ORD301698,22.0,3.3,5,32.0,25.4,Clothing,debit card,no,Monsoon,Thu,60.31
ORD301696,48.0,11.2,13,31.2,5.5,Beauty,debit card,no,Summer,Tue,94.55
ORD300062,58.0,9.9,14,24.2,19.7,Beauty,wallet,yes,Winter,Tue,77.54
ORD303693,49.0,2.1,9,35.9,4.8,Clothing,debit card,yes,Summer,Sat,87.01
ORD302712,45.0,1.8,4,20.5,6.3,Sports,credit card,no,Winter,Sat,80.79
ORD300157,29.0,9.2,4,30.9,13.5,Home & Kitchen,credit card,no,Summer,Sun,83.64
ORD300438,32.0,1.4,9,39.6,10.055118434603502,Sports,wallet,no,Summer,Fri,56.03
ORD301706,53.0,2.6,11,3.4,12.0,Toys,credit card,no,Monsoon,Thu,98.61
ORD301658,46.0,9.7,3,21.6,18.4,Clothing,upi,no,Spring,Mon,47.67
ORD303683,68.0,8.8,13,0.8,7.6,Toys,debit card,no,Monsoon,Wed,79.69
ORD304413,68.0,8.8,10,38.4,10.055118434603502,Electronics,debit card,yes,Spring,Wed,363.36
ORD303784,19.0,7.8,1,2.8,1.4,Electronics,upi,no,Spring,Mon,247.4
ORD304205,49.0,5.7,7,38.7,3.2,Sports,wallet,no,Spring,Tue,132.83
ORD304195,39.0,5.3,6,28.9,1.4,Books,debit card,no,Spring,Mon,35.45
ORD304120,45.0,9.1,3,9.4,2.2,Clothing,wallet,yes,Spring,Thu,117.92
ORD304849,37.0,11.4,6,8.0,7.8,Beauty,upi,no,Winter,Sat,60.08
ORD301564,61.0,5.9,6,14.3,4.1,Sports,debit card,no,Summer,Mon,93.56
ORD303743,65.0,9.6,10,12.5,10.055118434603502,Beauty,credit card,no,Winter,Thu,85.17
ORD303060,27.0,4.8,5,22.7,1.6,Electronics,debit card,no,Winter,Tue,313.44
ORD304322,45.0,4.2,3,33.7,0.4,Clothing,wallet,no,Monsoon,Wed,54.04
ORD304875,56.0,4.5,6,39.9,1.8,Beauty,debit card,no,Winter,Mon,34.01
ORD300012,19.0,10.6,4,34.0,46.8,Clothing,wallet,no,Winter,Tue,40.42
ORD304345,25.0,6.1,1,10.9,15.5,Electronics,credit card,yes,Monsoon,Sat,251.59
ORD301700,51.0,7.3,10,23.8,12.7,Toys,upi,no,Monsoon,Thu,56.97
ORD300140,68.0,11.0,7,11.8,43.3,Sports,credit card,no,Monsoon,Wed,125.03
ORD303014,43.26208443809912,10.0,1,5.5,6.3,Electronics,credit card,no,Summer,Mon,250.26
ORD304315,25.0,6.8,4,30.9,11.0,Home & Kitchen,debit card,no,Monsoon,Sun,78.91
ORD303004,38.0,7.6,7,11.8,10.055118434603502,Home & Kitchen,debit card,no,Spring,Thu,129.02
ORD303579,43.0,0.9,10,39.2,3.0,Beauty,debit card,no,Summer,Wed,39.83
ORD301966,58.0,1.2,11,18.7,10.055118434603502,Books,credit card,yes,Summer,Wed,18.19
ORD301054,32.0,10.1,13,23.9,4.8,Home & Kitchen,credit card,yes,Monsoon,Sat,181.66
ORD304449,30.0,11.4,3,22.8,6.3,Electronics,debit card,no,Spring,Sat,218.64
ORD303366,53.0,7.5,6,1.8,1.4,Books,debit card,no,Summer,Tue,63.47
ORD304111,31.0,11.5,6,23.1,3.3,Sports,debit card,yes,Winter,Sat,102.39
ORD303262,62.0,7.5,10,30.2,3.8,Beauty,upi,yes,Summer,Mon,102.05
ORD301180,50.0,9.5,2,31.0,2.0,Clothing,upi,yes,Monsoon,Thu,85.79
ORD302530,51.0,9.7,9,30.9,2.5,Toys,upi,no,Winter,Sun,68.19
